5882	Pride of Cartehan +4 Repairing	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	55796	94	0	0	0	32000	0	0	2	0	0	0	30000	34	52000	0	1300	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.252	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5883	Pride of Cartehan +5 Repairing	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	60260	95	0	0	0	32000	0	0	2	0	0	0	30000	34	60000	0	1500	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.26	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5884	Pride of Cartehan Destroying	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5885	Pride of Cartehan +1 Destroying	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	44292	91	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	28000	0	700	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	1.228	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5886	Pride of Cartehan +2 Destroying	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	47836	92	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	36000	0	900	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.236	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5887	Pride of Cartehan +3 Destroying	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	51660	93	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	44000	0	1100	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.244	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5888	Pride of Cartehan +4 Destroying	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	55796	94	0	0	0	32000	0	0	2	0	0	0	30000	34	52000	0	1300	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.252	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5889	Pride of Cartehan +5 Destroying	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	60260	95	0	0	0	32000	0	0	2	0	0	0	30000	34	60000	0	1500	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.26	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5890	Pride of Cartehan tranforming	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5891	Pride of Cartehan +1 tranforming	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	44292	91	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	28000	0	700	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	1.228	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5892	Pride of Cartehan +2 tranforming	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	47836	92	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	36000	0	900	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.236	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5893	Pride of Cartehan +3 tranforming	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	51660	93	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	44000	0	1100	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.244	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5894	Pride of Cartehan +4 tranforming	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	55796	94	0	0	0	32000	0	0	2	0	0	0	30000	34	52000	0	1300	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.252	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5895	Pride of Cartehan +5 tranforming	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	60260	95	0	0	0	32000	0	0	2	0	0	0	30000	34	60000	0	1500	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.26	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5896	Pride of Cartehan Building	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5902	Pride of Cartehan Canceling	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5908	Pride of Cartehan Recovering	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5914	damaged Pride of Cartehan	WW_Authority.GCMDS	X	0	Siege	O	0	0	0	0	30	30	529	-529	457	-527	677	0.039872	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5920	Life Collector	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	45108	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	1	X	O	X	O	0	100	0x9A07	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5921	Life Collector +1	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	48721	91	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	28000	0	700	0	1	2	X	O	X	O	0	100	0x9A07	0	0	0	0	0	0	1.228	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5922	Life Collector +2	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	52619	92	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	36000	0	900	0	1	3	X	O	X	O	0	100	0x9A07	0	0	0	0	0	0	1.236	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5923	Life Collector +3	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	56826	93	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	44000	0	1100	0	1	4	X	O	X	O	0	100	0x9A07	0	0	0	0	0	0	1.244	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5924	Life Collector +4	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	61375	94	0	0	0	32000	0	0	2	0	0	0	30000	34	52000	0	1300	0	1	5	X	O	X	O	0	100	0x9A07	0	0	0	0	0	0	1.252	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5925	Life Collector +5	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	66286	95	0	0	0	32000	0	0	2	0	0	0	30000	34	60000	0	1500	0	1	6	X	O	X	O	0	100	0x9A07	0	0	0	0	0	0	jaan.26	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5926	Life Collector Upgrading	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	10	0	0	0	0	0	0	0	0	0																				
5927	Life Collector +1 Upgrading	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	28000	0	700	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	10	0	0	0	0	0	0	0	0	0																				
5928	Life Collector +2 Upgrading	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	44292	91	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	36000	0	900	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	1.228	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	10	0	0	0	0	0	0	0	0	0																				
5929	Life Collector +3 Upgrading	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	47836	92	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	44000	0	1100	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.236	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	10	0	0	0	0	0	0	0	0	0																				
5930	Life Collector +4 Upgrading	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	51660	93	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	52000	0	1300	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.244	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	10	0	0	0	0	0	0	0	0	0																				
5931	Life Collector +5 Upgrading	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	55796	94	0	0	0	32000	0	0	2	0	0	0	30000	34	60000	0	1500	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.252	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5932	Life Collector Repairing	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5933	Life Collector +1 Repairing	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	44292	91	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	28000	0	700	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	1.228	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5934	Life Collector +2 Repairing	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	47836	92	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	36000	0	900	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.236	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5935	Life Collector +3 Repairing	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	51660	93	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	44000	0	1100	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.244	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5936	Life Collector +4 Repairing	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	55796	94	0	0	0	32000	0	0	2	0	0	0	30000	34	52000	0	1300	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.252	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5937	Life Collector +5 Repairing	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	60260	95	0	0	0	32000	0	0	2	0	0	0	30000	34	60000	0	1500	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.26	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5938	Life Collector Destroying	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5939	Life Collector +1 Destroying	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	44292	91	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	28000	0	700	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	1.228	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5940	Life Collector +2 Destroying	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	47836	92	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	36000	0	900	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.236	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5941	Life Collector +3 Destroying	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	51660	93	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	44000	0	1100	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.244	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5942	Life Collector +4 Destroying	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	55796	94	0	0	0	32000	0	0	2	0	0	0	30000	34	52000	0	1300	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.252	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5943	Life Collector +5 Destroying	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	60260	95	0	0	0	32000	0	0	2	0	0	0	30000	34	60000	0	1500	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.26	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5944	Life Collector Tranforming	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	41008	90	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	20000	0	500	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.22	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5945	Life Collector +1 Tranforming	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	44292	91	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	28000	0	700	0	1	23	X	O	X	O	0	100	0	0	0	0	0	0	0	1.228	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5946	Life Collector +2 Tranforming	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	47836	92	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	36000	0	900	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.236	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5947	Life Collector +3 Tranforming	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	51660	93	0	0	0	32000	0	0	1.sept	0	0	0	30000	34	44000	0	1100	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.244	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5948	Life Collector +4 Tranforming	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	55796	94	0	0	0	32000	0	0	2	0	0	0	30000	34	52000	0	1300	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	1.252	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
5949	Life Collector +5 Tranforming	WW_LifeExtractor.GCMDS	X	0	Siege	O	0	0	0	0	30	30	700	-700	700	-600	750	0.035993	60260	95	0	0	0	32000	0	0	2	0	0	0	30000	34	60000	0	1500	0	1	24	X	O	X	O	0	100	0	0	0	0	0	0	0	jaan.26	30000	7104	3185	3186	3191	0	0	9000000	6000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	1000000	1	100	1	0	0	0	0	0	0	0	0	0																				
