ID	ItemName	FieldModelName	AttachedModelName	SpriteDDS	MinX	MinY	MaxX	MaxY	SizeX	SizeY	EffectSound	ItemType	TypeName	AbleExchangeNDrop	AbleSell	MinDropLevel	MaxDropLevel	Price	OptionPrice	BlackPrice	MedalPrice	ClassLimit	LimitStat	Limit	LowLevel	HighLevel	Durability	MaxDurability	MinDamage	MaxDamage	Defence	Block	DropOption	Grade	CriticalType	AttackRange	MaxSocketNum	MagicResist	Evade	CoolDown	MaxHP	MaxMP	HPRegen	MPRegen	Speed	SkillPoint	Frost	Fire	Electro	Darkness
33112	Santa cap Fire	tugu.r3s	SANTA_CAP	xmas01	35	11	77	62	2	2	NONE	CON_HELM	Helm(CON)	O	O	0	0	1	X	1	1	4095	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33113	Santa clothing Fire	11shirt.r3s	SANTA	xmas01	25	76	96	175	3	4	shirts.wav	CON_ARMOUR	Armor(CON)	O	O	0	0	1	X	1	1	4095	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33114	H.Warrior santa Fire	11shirt.r3s	SANTA	event-xmas_akhan	1	3	54	99	3	4	shirts.wav	CON_ARMOUR	Armor(CON)	O	O	0	0	1	X	1	1	1900544	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33115	Officiator santa Fire	11shirt.r3s	SANTA	event-xmas_akhan	74	7	122	102	3	4	shirts.wav	DEX_ARMOUR	Armor(DEX)	O	O	0	0	1	X	1	1	14811136	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33116	AK Kan cap red	tugu.r3s	SANTA_CAP	xmas01	35	11	77	62	2	2	NONE	CON_HELM	Helm(CON)	O	O	0	0	1	X	1	1	16711680	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33117	Santa cap Ice	tugu.r3s	SANTA_CAP_BLUE	xmas01	162	11	205	62	2	2	NONE	CON_HELM	??(CON)	O	O	0	0	1	X	1	1	4095	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33118	Santa clothing Ice	11shirt.r3s	SANTA_BLUE	xmas01	152	76	224	175	3	4	shirts.wav	CON_ARMOUR	??(CON)	O	O	0	0	1	X	1	1	4095	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33119	H.Warrior santa Ice	11shirt.r3s	SANTA_BLUE	event-xmas_akhan	128	2	182	100	3	4	shirts.wav	CON_ARMOUR	??(CON)	O	O	0	0	1	X	1	1	1900544	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33120	Officiator santa Ice	11shirt.r3s	SANTA_BLUE	event-xmas_akhan	201	5	249	100	3	4	shirts.wav	DEX_ARMOUR	??(DEX)	O	O	0	0	1	X	1	1	14811136	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33121	AK Kan cap Ice	tugu.r3s	SANTA_CAP_BLUE	xmas01	162	11	205	62	2	2	NONE	CON_HELM	??(CON)	O	O	0	0	1	X	1	1	16711680	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33122	Special Ghost mask	tugu.r3s	SCREAM_MASK	Event_Halloween	130	70	180	120	2	2	NONE	CON_HELM	Newbie Item	O	O	0	0	1	X	1	1	16715775	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0
33123	Domokun mask	tugu.r3s	Domokun_MASK	Event_Hlloween	190	70	240	120	2	2	NONE	CON_HELM	Newbie Item	O	O	0	0	1	X	1	25000	16715775	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0
33124	Skeleton Mask	tugu.r3s	SKELETON_MASK	Event_Halloween	52	205	101	254	2	2	NONE	CON_HELM	Newbie Item	O	O	0	0	1	X	1	1	16715775	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0
33125	Red Lion	tugu.r3s	NAGA_MASK	lionblack	3	203	50	250	2	2	NONE	CON_HELM	Newbie Item	O	O	0	0	1	X	1	1	16715775	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0
33126	Black Boots (DEX)	plateboots.r3s	DARKNESSBOOTS	darknessboots	181	203	230	253	2	2	NONE	DEX_BOOTS	Boot(DEX)	O	O	0	0	1	O	1	1	966	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33127	Black Boots (CON)	plateboots.r3s	DARKNESSBOOTS	darknessboots	181	203	230	253	2	2	NONE	CON_BOOTS	Boot(CON)	O	O	0	0	1	O	1	1	3129	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33128	Black Glove (DEX)	gauntlet.r3s	DARK_GAUNTLET	darknessglove	61	200	99	247	2	2	NONE	DEX_GLOVE	Glove(DEX)	O	O	0	0	1	O	1	1	966	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33129	Black Glove (CON)	gauntlet.r3s	DARK_GAUNTLET	darknessglove	61	200	99	247	2	2	NONE	CON_GLOVE	Glove(CON)	O	O	0	0	1	O	1	1	3129	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33130	Black Arm (DEX)	b_arm.R3S	DARKNESSARM	darknessarmab	117	5	149	106	2	4	NONE	DEX_PROTECT_A	Officiator's Arm	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33131	Black Arm (CON)	a_arm.R3S	DARKNESSARM	darknessarmaa	4	124	53	225	2	4	NONE	CON_PROTECT_A	Combatant's Arm	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33132	Black Pants (DEX)	b_pelvis.R3S	DARKPANTS	darknesspant	78	193	124	238	2	2	armor1.wav	DEX_PELVIS	Officiator's Pelvic Armor	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33133	Black Pants (CON)	a_pelvis.R3S	DARKPLATE_PANTS	darkpantsakk2	15	72	60	108	2	2	armor1.wav	CON_PELVIS	Combatant's Pelvic Armor	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33134	White Boots (DEX)	plateboots.r3s	LIGHTBOOTS	lightboots	181	203	230	253	2	2	NONE	DEX_BOOTS	Boot(DEX)	O	O	0	0	1	O	1	1	966	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33135	White Boots (CON)	plateboots.r3s	LIGHTBOOTS	lightboots	181	203	230	253	2	2	gt.wav	CON_BOOTS	Boot(CON)	O	O	0	0	1	O	1	1	3129	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33136	White Glove (DEX)	gauntlet.r3s	LIGHT_GAUNTLET	lightglove	61	200	99	247	2	2	NONE	DEX_GLOVE	Glove(DEX)	O	O	0	0	1	O	1	1	966	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33137	White Glove (CON)	gauntlet.r3s	LIGHT_GAUNTLET	lightglove	61	200	99	247	2	2	NONE	CON_GLOVE	Glove(CON)	O	O	0	0	1	O	1	1	3129	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33138	White Arm (DEX)	b_arm.R3S	LIGHTARM	lightarmab	117	5	149	106	2	4	NONE	DEX_PROTECT_A	Offciator Sleeve	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33139	White Arm (CON)	a_arm.R3S	LIGHTARM	lightarmaa	4	124	53	225	2	4	NONE	CON_PROTECT_A	Combatant Sleeve	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33140	White Pants (DEX)	b_pelvis.R3S	LIGHTPANTS	lightpant	78	193	124	238	2	2	armor1.wav	DEX_PELVIS	Offciator Pant	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33141	White Pants (CON)	a_pelvis.R3S	LIGHTPLATE_PANTS	lightpant	15	72	60	108	2	2	armor1.wav	CON_PELVIS	Combatant Pant	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	850	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33142	Com Devil Helm (BLACK)	doomhelm.r3s	DARKNESSHELM	darkhelma	95	4	144	51	2	2	gt.wav	CON_HEAD	Combatant's Helmet	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33143	Com Horn Helm (BLACK)	doomhelm.r3s	SHADE_HORN	shadehorna	6	65	49	114	2	2	gt.wav	CON_HEAD	Combatant's Helmet	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33144	Off Devil Helm (BLACK)	jackalhelm.r3s	DARKNESSHELM	darkhelma	106	5	149	54	2	2	gt.wav	DEX_HEAD	Officiator's Helmet	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33145	Fighter Helm (BLACK)	helm.r3s	DARKHORN_HELM	darkhelmsh	118	0	149	49	2	2	gt.wav	CON_HELM	Helm(CON)	O	O	0	0	1	O	1	1	3129	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33146	Acolyte Helm (BLACK)	helm.r3s	DARKNESS_HELM	darknesshelmh	161	174	195	222	2	2	gt.wav	CON_HELM	Helm(CON)	O	O	0	0	1	O	1	1	3129	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33147	Rogue Cap (BLACK)	helm.r3s	DARKROGU_HELM	darkhelmsh	10	126	50	150	2	2	gt.wav	DEX_HELM	Helm(DEX)	O	O	0	0	1	O	1	1	194	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33148	Magician Hat (BLACK)	helm.r3s	DARKMAGE_HELM	darkmagehat	59	121	108	170	2	2	gt.wav	DEX_HELM	Helm(DEX)	O	O	0	0	1	O	1	1	772	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33149	Com Angle Helm (WHITE)	doomhelm.r3s	LIGHTHELM	lighthelma	95	4	144	51	2	2	gt.wav	CON_HEAD	Combatant's Helmet	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33150	Com Horn Helm (WHITE)	doomhelm.r3s	LIGHT_HORN	lighthorna	6	65	49	114	2	2	gt.wav	CON_HEAD	Combatant's Helmet	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33151	Off Angle Helm (WHITE)	jackalhelm.r3s	LIGHTHELM	lighthelma	106	5	149	54	2	2	gt.wav	DEX_HEAD	Officiator's Helmet	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33152	Fighter Helm (WHITE)	helm.r3s	LIGHTHORN_HELM	lighthelmsh	118	0	149	49	2	2	gt.wav	CON_HELM	Helm(CON)	O	O	0	0	1	O	1	1	3129	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33153	Acolyte Helm (WHITE)	helm.r3s	LIGHT_HELM	lighthelmh	161	174	195	222	2	2	gt.wav	CON_HELM	Helm(CON)	O	O	0	0	1	O	1	1	3129	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33154	Rogue Cap (WHITE)	helm.r3s	LIGHTROGU_HELM	lighthelmsh	10	126	50	150	2	2	gt.wav	DEX_HELM	Helm(DEX)	O	O	0	0	1	O	1	1	194	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33155	Magician Hat (WHITE)	helm.r3s	LIGHTMAGE_HELM	lightmagehat	59	121	108	170	2	2	gt.wav	DEX_HELM	Helm(DEX)	O	O	0	0	1	O	1	1	772	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33156	Sacred Wolf Helm	jackalhelm.r3s	JACKALHELM	sphelmb	106	5	149	54	2	2	gt.wav	DEX_HEAD	Officiator's Helmet	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	2000	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33157	Magician Armor (WHITE)	robe.r3s	LIGHTCLOAK	lightwarrior	12	12	81	104	3	4	armor1.wav	DEX_ARMOUR	Armor(DEX)	O	O	0	0	1	O	1	1	768	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33158	Magician Armor (BLACK)	robe.r3s	DARKNESSCLOAK	darknessmage	12	12	81	104	3	4	armor1.wav	DEX_ARMOUR	Armor(DEX)	O	O	0	0	1	O	1	1	768	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33159	Fighter Armor (WHITE)	fullplate.r3s	LIGHTCOAT	lightwarrior	15	128	84	218	3	4	armor1.wav	CON_ARMOUR	Armor(CON)	O	O	0	0	1	O	1	1	48	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33160	Fighter Armor (BLACK)	fullplate.r3s	DARKNESSCOAT	darknessmage	15	128	84	218	3	4	armor1.wav	CON_ARMOUR	Armor(CON)	O	O	0	0	1	O	1	1	48	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33161	Acolyte Amor (WHITE)	fullplate.r3s	LIGHTCLAD	lightpriest	168	19	240	113	3	4	armor1.wav	CON_ARMOUR	Armor(CON)	O	O	0	0	1	O	1	1	3072	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33162	Acolyte Amor (BLACK)	fullplate.r3s	DARKNESSCLAD	darknesspriest	168	19	240	113	3	4	armor1.wav	CON_ARMOUR	Armor(CON)	O	O	0	0	1	O	1	1	3072	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33163	Rogue Amor (WHITE)	breast.r3s	LIGHTLEAF	lightrogue	13	16	79	102	3	4	armor1.wav	DEX_ARMOUR	Armor(DEX)	O	O	0	0	1	O	1	1	192	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33164	Rogue Amor (BLACK)	breast.r3s	DARKNESSLEAF	darknessrogue	13	16	79	102	3	4	armor1.wav	DEX_ARMOUR	Armor(DEX)	O	O	0	0	1	O	1	1	192	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33165	Combatant Armor (WHITE)	a_body4.R3S	LIGHTARMOR	lightcomb	86	8	149	95	3	4	armor1.wav	CON_BODY	Combatant's Body Armor	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33166	Combatant Armor (BLACK)	a_body4.R3S	DARKNESSARMOR	darkarmora	86	8	149	95	3	4	armor1.wav	CON_BODY	Combatant's Body Armor	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33167	Off Armor (WHITE)	b_body.R3S	LIGHTARMOR	lightoff	102	9	164	104	3	4	armor1.wav	DEX_BODY	Officiator's Body Armor	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33168	Off Armor (BLACK)	b_body.R3S	DARKNESSARMOR	darkarmorb	102	9	164	104	3	4	armor1.wav	DEX_BODY	Officiator's Body Armor	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	100	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33169	Newbie Leather glove	glove.r3s	leather_glove	item007	146	105	188	149	2	2	gt.wav	CON_GLOVE	Newbie Item	O	O	0	0	1	X	1	1	4095	LEVEL	1	0	0	100	100	0	0	350	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33170	Newbie Leather boots	boots.r3s	leather_boots	item008	196	4	244	51	2	2	gt.wav	CON_BOOTS	Newbie Item	O	O	0	0	1	X	1	1	4095	LEVEL	1	0	0	100	100	0	0	350	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33171	Newbie Cotton glove	glove.r3s	leather_glove	item007	146	105	188	149	2	2	gt.wav	DEX_GLOVE	Newbie Item	O	O	0	0	1	X	1	1	966	LEVEL	1	0	0	100	100	0	0	350	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33172	Newbie Defender pant	a_pelvis.R3S	Keath_Roft	Itema008	5	4	50	53	2	2	armor1.wav	CON_PELVIS	Newbie Item	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	350	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33173	Newbie Roamn right-arm	a_arm.R3S	Roan_Aqup	Itema004	53	3	100	117	2	4	gt.wav	CON_PROTECT_A	Newbie Item	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	350	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33174	Newbie Pad boots	boots.r3s	leather_boots	item008	196	4	244	51	2	2	gt.wav	DEX_BOOTS	Newbie Item	O	O	0	0	1	X	1	1	966	LEVEL	1	0	0	100	100	0	0	350	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33175	Newbie Robert protector pant	b_pelvis.R3S	Keath_Roft_amor	Itema008	69	125	118	158	2	2	armor1.wav	DEX_PELVIS	Newbie Item	O	O	0	0	1	X	1	1	14811136	LEVEL	1	0	0	100	100	0	0	350	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33176	Newbie Keathm big-right-arm	b_arm.R3S	Keath_Aqup_Spya	Itema005	13	5	40	83	2	4	gt.wav	DEX_PROTECT_A	Newbie Item	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	350	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33177	Newbie Leather veil	tugu.r3s	leather_helmet	item001	5	6	49	52	2	2	gt.wav	DEX_HELM	Newbie Item	O	O	0	0	1	X	1	1	966	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33178	Newbie Chain helmet	helm.r3s	chain_helmet	item001	58	62	99	107	2	2	gt.wav	CON_HELM	Newbie Item	O	O	0	0	1	X	1	1	4095	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33179	Newbie Magic hat	tugu.r3s	cone_hat	item002	4	6	53	52	2	2	gt.wav	DEX_HELM	Newbie Item	O	O	0	0	1	X	1	1	772	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33180	Newbie Fighter helmet 	mat_head.R3S	Mat_jat	itema001	7	4	43	53	2	2	gt.wav	CON_HEAD	Newbie Item	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33181	Newbie Anchoret armet	keath_head.R3S	Keath_maqe	itema001	113	64	154	109	2	2	gt.wav	DEX_HEAD	Newbie Item	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	0	0	500	0	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33344	Rotale Stone Box	acc000.r3s	NONE	itempack	105	68	129	92	1	1	bosuk.wav	EVENT_LOTTERY	Other	O	O	0	0	1	X	1	1	0	LEVEL	1	0	0	1	1	X	0	0	0	0	0	0	0	0	0	Click the right click of the mouse to use it											
33345	FarCry Metal Box	acc000.r3s	NONE	itempack	137	67	161	91	1	1	bosuk.wav	EVENT_LOTTERY	Other	O	O	0	0	1	X	1	1	0	LEVEL	1	0	0	1	1	X	0	0	0	0	0	0	0	0	0	Click the right click of the mouse to use it											
33346	Hero Stone	acc000.r3s	NONE	itemrock	137	67	161	91	1	1	metal.wav	ORE	Other	O	O	0	0	1	X	1	1	0	LEVEL	1	0	0	1	250	Collect 250 Hero Stone\\and exchange it to 1 Bloody Stone																					
33347	Bloody Metal	acc000.r3s	NONE	itemrock	105	68	129	92	1	1	metal.wav	ORE	Other	O	O	0	0	1	X	1	1	0	LEVEL	1	0	0	1	250	Collect 250 Bloody Stone\\Whisper GM to get reward																					
33439	Golden Style Templar [Arm]	skill.R3S	GOLD_TEMPLAR_SKILL_ARM	GIA_Att&TemSkill_Arm	141	4	190	103	2	4	wp.wav	SKILL_A_GUARD	Guard Arm	O	O	0	0	1	O	1	1	262144	LEVEL	1	0	0	100	100	0	0	0	100	0	AAA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33440	Golden Style Attackker [Arm]	skill.R3S	GOLD_SKILL_ARM_ATACKER	GIA_Att&TemSkill_Arm	191	4	240	103	2	4	wp.wav	SKILL_A_ATTACK	Attack Arm	O	O	0	0	1	O	1	1	524288	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33441	Golden Style Gunner [Arm]	skill.R3S	GOLD_GUN_ARM	GIA_Gun&shadow_Skill arm	15	133	54	230	2	4	wp.wav	SKILL_A_GUN	Gun Arm	O	O	0	0	1	O	1	1	1048576	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33442	Golden Style Combat [Blunt]	Heavy_Square.r3s	GOLD_BLUNT_A	GIH_Sythe&blunt	73	130	117	204	2	4	wp.wav	COM_BLUNT	Combatant's Blunt	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33443	Golden Style Combat [Sword]	hellleaf_sword.r3s	GOLD_COMBATAN_SWORD	GIA_Combatan_Sword	143	14	186	108	2	4	wp.wav	COM_SWORD	Combatant's Blade	O	O	0	0	1	O	1	1	1900544	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33444	Golden Style Off [Hammer]	stud_hammer.r3s	GOLD_LIFE_HAMMER	GIA_Oficiator_Blade&Hammer	104	29	153	103	2	3	wp.wav	OPP_HAMMER	Officiator's Hammer	O	O	0	0	1	O	1	1	4194304	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33445	Golden Style Off [Claw]	Needle_Talon.r3s	Phoenix_Claw	Item217	54	29	103	103	2	3	wp.wav	OPP_TALON	Claw	O	O	0	0	1	X	1	1	14811136	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33446	Golden Style Off [Sword]	Wave_Slusher.r3s	GOLD_OFICIATOR_BLADE	GIA_Oficiator_Blade&Hammer	204	4	253	103	2	4	wp.wav	OPP_SLUSHER	Officiator's Crushing Blade	O	O	0	0	1	O	1	1	14811136	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33447	Golden Style Life [Arm]	skill.R3S	GOLD_LIFE_ARM	GIH_Life_arm	196	120	232	215	2	4	wp.wav	SKILL_A_GUARD	Guard Arm	O	O	0	0	1	O	1	1	4194304	LEVEL	1	0	0	100	100	0	0	0	100	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33448	Golden Style Rune [Scythe]	cruel_scythe.r3s	GOLD_SCYTHE	GIH_Sythe&blunt	150	14	195	106	2	4	wp.wav	OPP_SYTHE	Scythe	O	O	0	0	1	O	1	1	2097152	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33449	Golden Style Shadow [Arm]	skill.r3s	GOLD_SHADOW_ARM	GIA_Gun&shadow_Skill arm	205	6	238	102	2	4	wp.wav	SKILL_A_KNIFE	Knife Arm	O	O	0	0	1	O	1	1	8388608	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33450	Golden Style [Sword]	long_sword.r3s	GOLD_SWORD	GIH_Shield_Blunt_Sword	154	4	203	103	2	4	wp.wav	ONEHANDED_SWORD	One-Handed Sword	O	O	0	0	1	O	1	1	4095	LEVEL	1	0	0	100	100	100	100	0	0	0	AAA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33451	Golden Style [Shield]	Kite_Shield.r3s	GOLD_SHIELD	GIH_Shield_Blunt_Sword	4	29	53	103	2	3	wp.wav	SHIELD	Shield	O	O	0	0	1	O	1	1	3096	LEVEL	1	0	0	100	100	0	0	0	100	0	AAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
