ID	Type	ClassSkill	Name[5]	Limit	Stat[0]	Value[0]	Stat[1]	Value[1]	Target	mRange	Range	Region	StartMP	LevelMP	LockAdd	Starttick	LevelTick	CastingFlag	EffectFlag	HitFlag	CoolDownTime	EndCoolDown	dds	MinX	MinY	MaxX	MaxY	Hit	EndScript	Protection	Interrupt	Counter	Gauge	Parent	Child	Text
0x8902	CAST	0	Fire	NONE	INT	8	NONE	0	ENEMY	0	24	0	0	60	0	0	150	FIRE1	FireBolt1.esf	NULL	8000	0	skicon01.dds	168	96	192	120	1	1	1	1	0	0	0	0	Fire Level 1\\Causes fire damage to an enemy.
0x8902	CAST	0	Fireball	NONE	INT	8	NONE	0	ENEMY	0	24	8	300	60	60	200	150	FIRE1	FireBolt2.esf	NULL	16000	0	skicon01.dds	168	96	192	120	1	1	1	1	0	0	0	0	Fire Level 2\\Causes fire damage to an area around the enemy.
0x8902	CAST	0	Cluster Bomb	NONE	INT	8	NONE	0	ENEMY	0	24	10	960	60	120	200	150	FIRE1	FireBolt3.esf	NULL	24000	0	skicon01.dds	168	96	192	120	1	1	0	1	0	0	0	0	Fire Level 3\\Causes fire damage to an area around the enemy. Unaffected by Mana Shield or Flexibility.
0x8902	CAST	0	Hellfire	NONE	INT	8	NONE	0	ENEMY	0	24	12	1980	60	180	200	150	FIRE1	FireBolt4.esf	NULL	32000	0	skicon01.dds	168	96	192	120	1	1	0	1	0	0	0	0	Fire Level 4\\Causes fire damage to an area around the enemy. Unaffected by Mana Shield or Flexibility.
0x8902	CAST	0	Apocalypse	NONE	INT	8	NONE	0	ENEMY	0	24	14	3360	60	240	200	150	FIRE1	FireBolt4.esf	NULL	40000	0	skicon01.dds	168	96	192	120	1	1	0	1	0	0	0	0	Fire Level 5\\Causes fire damage to an area around the enemy. Unaffected by Mana Shield or Flexibility.
0x8903	CAST	0	Lightning	NONE	INT	8	NONE	0	ENEMY	0	24	0	0	60	0	0	150	FIRE1	Lightning1.esf	NULL	8000	0	skicon01.dds	192	96	216	120	1	1	1	1	0	0	0	0	Lightning Level 1\\Causes electrical damage and stuns an enemy.
0x8903	CAST	0	Lightning Bolt	NONE	INT	8	NONE	0	ENEMY	0	24	8	300	60	60	200	150	FIRE1	Lightning2.esf	E_Lightning2.esf	16000	0	skicon01.dds	192	96	216	120	1	1	1	1	0	0	0	0	Lightning Level 2\\Causes electrical damage and stuns in an area around the enemy.
0x8903	CAST	0	Thunderball	NONE	INT	8	NONE	0	ENEMY	0	24	10	960	60	120	200	150	FIRE1	Lightning3.esf	E_Lightning3.esf	24000	0	skicon01.dds	192	96	216	120	1	1	0	1	0	0	0	0	Lightning Level 3\\Causes electrical damage and stuns in an area around the enemy. Unaffected by Mana Shield or Flexibility.
0x8903	CAST	0	Electric Storm	NONE	INT	8	NONE	0	ENEMY	0	24	12	1980	60	180	200	150	FIRE1	Lightning4.esf	E_Lightning4.esf	32000	0	skicon01.dds	192	96	216	120	1	1	0	1	0	0	0	0	Lightning Level 4\\Causes electrical damage and stuns in an area around the enemy. Unaffected by Mana Shield or Flexibility.
0x8903	CAST	0	Tempest	NONE	INT	8	NONE	0	ENEMY	0	24	16	3360	60	240	200	150	FIRE1	Lightning4.esf	E_Lightning4.esf	40000	0	skicon01.dds	192	96	216	120	1	1	0	1	0	0	0	0	Lightning Level 5\\Causes electrical damage and stuns in an area around the enemy. Unaffected by Mana Shield or Flexibility.
0x8904	INSTANCE	0	Frost	NONE	INT	8	NONE	0	ENEMY	0	24	0	0	60	0	0	150	FIRE1	FrostBolt1.esf	NULL	8000	0	skicon01.dds	216	96	240	120	1	1	1	1	0	0	0	0	Frost Level 1\\Causes ice damage and freezes an enemy.
0x8904	INSTANCE	0	Icicle	NONE	INT	8	NONE	0	ENEMY	0	24	8	300	60	60	200	150	FIRE1	FrostBolt2.esf	NULL	16000	0	skicon01.dds	216	96	240	120	1	1	1	1	0	0	0	0	Frost Level 2\\Causes ice damage and freezes in an area around the enemy.
0x8904	INSTANCE	0	Iceberg	NONE	INT	8	NONE	0	ENEMY	0	24	10	960	60	120	200	150	FIRE1	FrostBolt3.esf	NULL	24000	0	skicon01.dds	216	96	240	120	1	1	0	1	0	0	0	0	Frost Level 3\\Causes ice damage and freezes in an area around the enemy. Unaffected by Mana Shield or Flexibility.
0x8904	INSTANCE	0	Blizzard	NONE	INT	8	NONE	0	ENEMY	0	24	12	1980	60	180	200	150	FIRE1	FrostBolt4.esf	E_Frostbolt4.esf	32000	0	skicon01.dds	216	96	240	120	1	1	0	1	0	0	0	0	Frost Level 4\\Causes ice damage and freezes in an area around the enemy. Unaffected by Mana Shield or Flexibility.
0x8904	INSTANCE	0	Subzero	NONE	INT	8	NONE	0	ENEMY	0	24	14	3360	60	240	200	150	FIRE1	FrostBolt4.esf	E_Frostbolt4.esf	40000	0	skicon01.dds	216	96	240	120	1	1	0	1	0	0	0	0	Frost Level 5\\Causes ice damage and freezes in an area around the enemy. Unaffected by Mana Shield or Flexibility.
0x8905	INSTANCE	0	Death's Call	NONE	INT	8	NONE	0	ENEMY	0	24	0	0	70	0	0	0	FIRE2	Break1.esf	NULL	36000	0	skicon01.dds	72	48	96	72	1	1	1	1	0	0	0	0	Death's Call Level 1\\Seeks to sever the connection between the soul and the body of an enemy instead of directly inflicting damage.
0x8905	INSTANCE	0	Death's Touch	NONE	INT	8	NONE	0	ENEMY	0	24	0	420	70	0	0	0	FIRE2	Break2.esf	NULL	36000	0	skicon01.dds	72	48	96	72	1	1	1	1	0	0	0	0	Death's Call Level 2\\Seeks to sever the connection between the soul and the body of an enemy instead of directly inflicting damage.
0x8905	INSTANCE	0	Azreal's Seal	NONE	INT	8	NONE	0	ENEMY	0	24	0	840	70	0	0	0	FIRE2	Break3.esf	NULL	36000	0	skicon01.dds	72	48	96	72	1	1	1	1	0	0	0	0	Death's Call Level 3\\Seeks to sever the connection between the soul and the body of an enemy instead of directly inflicting damage.
0x8905	INSTANCE	0	Azreal's Groan	NONE	INT	8	NONE	0	ENEMY	0	24	0	1260	70	0	0	0	FIRE2	Break4.esf	NULL	36000	0	skicon01.dds	72	48	96	72	1	1	1	1	0	0	0	0	Death's Call Level 4\\Seeks to sever the connection between the soul and the body of an enemy instead of directly inflicting damage.
0x8905	INSTANCE	0	Azreal's Coming	NONE	INT	8	NONE	0	ENEMY	0	24	0	1680	70	0	0	0	FIRE2	Break4.esf	NULL	36000	0	skicon01.dds	72	48	96	72	1	1	1	1	0	0	0	0	Death's Call Level 5\\Seeks to sever the connection between the soul and the body of an enemy instead of directly inflicting damage.
0x8906	INSTANCE	0	Flesh to Stone I	NONE	DEX	6	NONE	0	ENEMY	0	8	0	0	40	0	0	0	FIRE1	Break1.esf	NULL	32000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0	0x8907	K? n?ng
0x8906	INSTANCE	0	Flesh to Stone II	NONE	DEX	6	NONE	0	ENEMY	0	10	0	240	40	0	0	0	FIRE1	Break2.esf	NULL	26000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0	0x8907	K? n?ng
0x8906	INSTANCE	0	Flesh to Stone III	NONE	DEX	6	NONE	0	ENEMY	0	12	0	480	40	0	0	0	FIRE1	Break3.esf	NULL	20000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0	0x8907	K? n?ng
0x8906	INSTANCE	0	Flesh to Stone IV	NONE	DEX	6	NONE	0	ENEMY	0	14	0	720	40	0	0	0	FIRE1	Break4.esf	NULL	14000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0	0x8907	K? n?ng
0x8906	INSTANCE	0	Flesh to Stone V	NONE	DEX	6	NONE	0	ENEMY	0	16	0	960	40	0	0	0	FIRE1	Break4.esf	NULL	8000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0	0x8907	K? n?ng
0x8907	INSTANCE	0	Flesh to Stone (self) I	NONE	DEX	6	NONE	0	FRIEND	0	0	0	0	40	0	0	0	FIRE2	Break1.esf	NULL	32000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0x8906	0	K? n?ng
0x8907	INSTANCE	0	Flesh to Stone (self) II	NONE	DEX	6	NONE	0	FRIEND	0	0	0	240	40	0	0	0	FIRE2	Break2.esf	NULL	26000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0x8906	0	K? n?ng
0x8907	INSTANCE	0	Flesh to Stone (self) III	NONE	DEX	6	NONE	0	FRIEND	0	0	0	480	40	0	0	0	FIRE2	Break3.esf	NULL	20000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0x8906	0	K? n?ng
0x8907	INSTANCE	0	Flesh to Stone (self) IV	NONE	DEX	6	NONE	0	FRIEND	0	0	0	720	40	0	0	0	FIRE2	Break4.esf	NULL	14000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0x8906	0	K? n?ng
0x8907	INSTANCE	0	Flesh to Stone (self) V	NONE	DEX	6	NONE	0	FRIEND	0	0	0	960	40	0	0	0	FIRE2	Break4.esf	NULL	8000	0	skicon01.dds	168	168	192	192	1	1	0	1	0	0	0x8906	0	K? n?ng
0x8A01	INSTANCE	1	Disenchant	NONE	NONE	0	NONE	0	ENEMY	0	18	10	1500	0	0	0	0	FIRE1	Disenchant.esf	NULL	40000	0	skicon01.dds	0	168	24	192	1	1	0	1	0	0	0	0	Enchanter CLASS SKILL\\Destroys positive enchantments on an enemy target. Unaffected by Mana Shield or Flexibility.
0x8A02	CAST	0	Entangle	NONE	INT	7	NONE	0	ENEMY	0	16	0	0	40	0	0	150	FIRE1	Entangle1.esf	NULL	6000	0	skicon01.dds	0	120	24	144	1	1	0	1	0	0	0	0	Entangle Level 1\\Summons forces buried in the earth to damage and immobilize an enemy. Unaffected by Mana Shield or Flexibility.
0x8A02	CAST	0	Trip	NONE	INT	7	NONE	0	ENEMY	0	16	0	200	40	40	200	150	FIRE1	Entangle2.esf	NULL	12000	0	skicon01.dds	0	120	24	144	1	1	0	1	0	0	0	0	Entangle Level 2\\Summons forces buried in the earth to damage and immobilize an enemy. Unaffected by Mana Shield or Flexibility.
0x8A02	CAST	0	Snare	NONE	INT	7	NONE	0	ENEMY	0	16	7	640	40	80	200	150	FIRE1	Entangle3.esf	E_Entangle3.esf	18000	0	skicon01.dds	0	120	24	144	1	1	0	1	0	0	0	0	Entangle Level 3\\Summons forces buried in the earth to damage and immobilize enemies in an area. Unaffected by Mana Shield or Flexibility.
0x8A02	CAST	0	Spider's Web	NONE	INT	7	NONE	0	ENEMY	0	16	7	1320	40	120	200	150	FIRE1	Entangle4.esf	E_Entangle4.esf	24000	0	skicon01.dds	0	120	24	144	1	1	0	1	0	0	0	0	Entangle Level 4\\Summons forces buried in the earth to damage and immobilize enemies in an area. Unaffected by Mana Shield or Flexibility.
0x8A02	CAST	0	Black Widow's Web	NONE	INT	7	NONE	0	ENEMY	0	16	10	2240	40	160	200	150	FIRE1	Entangle4.esf	E_Entangle4.esf	30000	0	skicon01.dds	0	120	24	144	1	1	0	1	0	0	0	0	Entangle Level 5\\Summons forces buried in the earth to damage and immobilize enemies in an area. Unaffected by Mana Shield or Flexibility.
0x8A04	CAST	0	Weaken	NONE	INT	7	NONE	0	ENEMY	0	20	0	0	20	0	0	150	FIRE1	LStrength1.esf	NULL	4000	0	skicon01.dds	24	120	48	144	1	1	0	1	0	0	0	0	Weaken Level 1\\Decreases the Attack and Defense of an enemy. Unaffected by Mana Shield or Flexibility.
0x8A04	CAST	0	Fatigue	NONE	INT	7	NONE	0	ENEMY	0	20	5	100	20	40	200	150	FIRE1	LStrength2.esf	E_LStrength2.esf	8000	0	skicon01.dds	24	120	48	144	1	1	0	1	0	0	0	0	Weaken Level 2\\Decreases the Attack and Defense of enemies in an area. Unaffected by Mana Shield or Flexibility.
0x8A04	CAST	0	Exhaust	NONE	INT	7	NONE	0	ENEMY	0	20	8	320	20	80	200	150	FIRE1	LStrength3.esf	E_LStrength3.esf	12000	0	skicon01.dds	24	120	48	144	1	1	0	1	0	0	0	0	Weaken Level 3\\Decreases the Attack and Defense of enemies in an area. Unaffected by Mana Shield or Flexibility.
0x8A04	CAST	0	Futile	NONE	INT	7	NONE	0	ENEMY	0	20	10	660	20	120	200	150	FIRE1	LStrength4.esf	E_LStrength4.esf	16000	0	skicon01.dds	24	120	48	144	1	1	0	1	0	0	0	0	Weaken Level 4\\Decreases the Attack and Defense of enemies in an area. Unaffected by Mana Shield or Flexibility.
0x8A04	CAST	0	Helpless	NONE	INT	7	NONE	0	ENEMY	0	20	10	1120	20	160	200	150	FIRE1	LStrength4.esf	E_LStrength4.esf	20000	0	skicon01.dds	24	120	48	144	1	1	0	1	0	0	0	0	Weaken Level 5\\Decreases the Attack and Defense of enemies in an area. Unaffected by Mana Shield or Flexibility.
0x8A05	CAST	0	Enchant Weapon 	NONE	INT	7	NONE	0	FRIEND	0	16	0	0	40	0	0	150	FIRE1	EWeapon1.esf	NULL	4000	0	skicon01.dds	48	120	72	144	1	1	0	0	0	0	0	0	Enchant Weapon Level 1\\Magically reinforces an Ally's weapon, increasing his attack power.
0x8A05	CAST	0	Polish Weapon	NONE	INT	7	NONE	0	FRIEND	0	16	0	200	40	40	200	150	FIRE1	EWeapon2.esf	NULL	8000	0	skicon01.dds	48	120	72	144	1	1	0	0	0	0	0	0	Enchant Weapon Level 2\\Magically reinforces an Ally's weapon, increasing his attack power.
0x8A05	CAST	0	Buff Weapon	NONE	INT	7	NONE	0	FRIEND	0	16	0	640	40	80	200	150	FIRE1	EWeapon3.esf	NULL	12000	0	skicon01.dds	48	120	72	144	1	1	0	0	0	0	0	0	Enchant Weapon Level 3\\Magically reinforces an Ally's weapon, increasing his attack power.
0x8A05	CAST	0	Burnish Weapon	NONE	INT	7	NONE	0	FRIEND	0	16	0	1320	40	120	200	150	FIRE1	EWeapon4.esf	NULL	16000	0	skicon01.dds	48	120	72	144	1	1	0	0	0	0	0	0	Enchant Weapon Level 4\\Magically reinforces an Ally's weapon, increasing his attack power.
0x8A05	CAST	0	Legendary Weapon	NONE	INT	7	NONE	0	FRIEND	0	16	0	2240	40	160	200	150	FIRE1	EWeapon4.esf	NULL	20000	0	skicon01.dds	48	120	72	144	1	1	0	0	0	0	0	0	Enchant Weapon Level 5\\Magically reinforces an Ally's weapon, increasing his attack power.
0x8A06	INSTANCE	0	Crush	NONE	INT	7	NONE	0	ENEMY	0	12	0	0	60	0	0	0	FIRE2	Shatter1.esf	NULL	24000	0	skicon01.dds	96	48	120	72	1	1	0	1	0	0	0	0	Crush Level 1\\Detonates raw mana at a target, inflicting damage and dissipating positive enchantments. Unaffected by Mana Shield or Flexibility.
0x8A06	INSTANCE	0	Smash	NONE	INT	7	NONE	0	ENEMY	0	12	0	360	60	0	0	0	FIRE2	Shatter2.esf	NULL	24000	0	skicon01.dds	96	48	120	72	1	1	0	1	0	0	0	0	Crush Level 2\\Detonates raw mana at a target, inflicting damage and dissipating positive enchantments. Unaffected by Mana Shield or Flexibility.
0x8A06	INSTANCE	0	Shatter	NONE	INT	7	NONE	0	ENEMY	0	12	0	720	60	0	0	0	FIRE2	Shatter3.esf	NULL	24000	0	skicon01.dds	96	48	120	72	1	1	0	1	0	0	0	0	Crush Level 3\\Detonates raw mana at a target, inflicting damage and dissipating positive enchantments. Unaffected by Mana Shield or Flexibility.
0x8A06	INSTANCE	0	Dash to Bits	NONE	INT	7	NONE	0	ENEMY	0	12	0	1080	60	0	0	0	FIRE2	Shatter4.esf	NULL	24000	0	skicon01.dds	96	48	120	72	1	1	0	1	0	0	0	0	Crush Level 4\\Detonates raw mana at a target, inflicting damage and dissipating positive enchantments. Unaffected by Mana Shield or Flexibility.
0x8A06	INSTANCE	0	Pulverize	NONE	INT	7	NONE	0	ENEMY	0	12	0	1440	60	0	0	0	FIRE2	Shatter4.esf	NULL	24000	0	skicon01.dds	96	48	120	72	1	1	0	1	0	0	0	0	Crush Level 5\\Detonates raw mana at a target, inflicting damage and dissipating positive enchantments. Unaffected by Mana Shield or Flexibility.
0x8A07	INSTANCE	1	Conjure	NONE	NONE	7	NONE	0	PARTY	0	0	0	2000	0	0	400	0	FIRE1	Recall.esf	NULL	120000	0	skicon01.dds	216	144	240	168	1	1	0	0	0	0	0	0	Enchanter CLASS SKILL\\Teleports the caster's party to his present location.
0x8B01	INSTANCE	1	Resurrect	NONE	NONE	7	NONE	0	FRDEAD	0	20	0	500	0	0	200	0	FIRE1	Resurrection.esf	NULL	0	0	skicon01.dds	24	168	48	192	1	1	0	0	0	0	0	0	Priest CLASS SKILL\\Recalls the soul of a fallen ally to its body.
0x8B02	CHANT	0	Psalm of Light	NONE	WIS	7	NONE	0	PARTY	0	0	24	18	4	0	0	0	NULL	Maintenance1.esf	NULL	0	0	skicon01.dds	216	0	240	24	0	1	0	0	0	0	0	0	Psalm of Light Level 1\\Infuses the air around the caster with holy energy that Boosts the party's Defense and HP Recovery.
0x8B02	CHANT	0	Psalm of Patience	NONE	WIS	7	NONE	0	PARTY	0	0	24	42	4	0	0	0	NULL	Maintenance2.esf	NULL	0	0	skicon01.dds	216	0	240	24	0	1	0	0	0	0	0	0	Psalm of Light Level 2\\Infuses the air around the caster with holy energy that Boosts the party's Defense and HP Recovery.
0x8B02	CHANT	0	Psalm of Honor	NONE	WIS	7	NONE	0	PARTY	0	0	24	66	4	0	0	0	NULL	Maintenance3.esf	NULL	0	0	skicon01.dds	216	0	240	24	0	1	0	0	0	0	0	0	Psalm of Light Level 3\\Infuses the air around the caster with holy energy that Boosts the party's Defense and HP Recovery.
0x8B02	CHANT	0	Saint's Breath	NONE	WIS	7	NONE	0	PARTY	0	0	24	90	4	0	0	0	NULL	Maintenance4.esf	NULL	0	0	skicon01.dds	216	0	240	24	0	1	0	0	0	0	0	0	Psalm of Light Level 4\\Infuses the air around the caster with holy energy that Boosts the party's Defense and HP Recovery.
0x8B02	CHANT	0	Archangel's Breath	NONE	WIS	7	NONE	0	PARTY	0	0	24	114	4	0	0	0	NULL	Maintenance4.esf	NULL	0	0	skicon01.dds	216	0	240	24	0	1	0	0	0	0	0	0	Psalm of Light Level 5\\Infuses the air around the caster with holy energy that Boosts the party's Defense and HP Recovery.
0x8B03	CHANT	0	Psalm of Courage	NONE	WIS	7	NONE	0	PARTY	0	0	24	18	4	0	0	0	NULL	Acceleration1.esf	NULL	0	0	skicon01.dds	0	24	24	48	0	1	0	0	0	0	0	0	Psalm of Courage Level 1\\Augments the souls of the caster's party with holy spirits, increasing Attack and MP Recovery.
0x8B03	CHANT	0	Psalm of Inspiration	NONE	WIS	7	NONE	0	PARTY	0	0	24	42	4	0	0	0	NULL	Acceleration2.esf	NULL	0	0	skicon01.dds	0	24	24	48	0	1	0	0	0	0	0	0	Psalm of Courage Level 2\\Augments the souls of the caster's party with holy spirits, increasing Attack and MP Recovery.
0x8B03	CHANT	0	Psalm of the Hero	NONE	WIS	7	NONE	0	PARTY	0	0	24	66	4	0	0	0	NULL	Acceleration3.esf	NULL	0	0	skicon01.dds	0	24	24	48	0	1	0	0	0	0	0	0	Psalm of Courage Level 3\\Augments the souls of the caster's party with holy spirits, increasing Attack and MP Recovery.
0x8B03	CHANT	0	Saint's Inspiration	NONE	WIS	7	NONE	0	PARTY	0	0	24	90	4	0	0	0	NULL	Acceleration4.esf	NULL	0	0	skicon01.dds	0	24	24	48	0	1	0	0	0	0	0	0	Psalm of Courage Level 4\\Augments the souls of the caster's party with holy spirits, increasing Attack and MP Recovery.
0x8B03	CHANT	0	Saint's Heart	NONE	WIS	7	NONE	0	PARTY	0	0	24	114	4	0	0	0	NULL	Acceleration4.esf	NULL	0	0	skicon01.dds	0	24	24	48	0	1	0	0	0	0	0	0	Psalm of Courage Level 5\\Augments the souls of the caster's party with holy spirits, increasing Attack and MP Recovery.
0x8B04	CAST	0	Bright Armor	NONE	WIS	7	NONE	0	FRIEND	0	16	0	0	40	0	0	150	FIRE1	BrightArmor1.esf	NULL	4000	0	skicon01.dds	72	120	96	144	1	1	0	0	0	0	0	0	Bright Armor Level 1\\Increases an ally's defense with glowing divine protection.
0x8B04	CAST	0	Flashing Armor	NONE	WIS	7	NONE	0	FRIEND	0	16	0	200	40	40	200	150	FIRE1	BrightArmor2.esf	NULL	8000	0	skicon01.dds	72	120	96	144	1	1	0	0	0	0	0	0	Bright Armor Level 2\\Increases an ally's defense with glowing divine protection.
0x8B04	CAST	0	Blazing Armor	NONE	WIS	7	NONE	0	FRIEND	0	16	0	640	40	80	200	150	FIRE1	BrightArmor3.esf	NULL	12000	0	skicon01.dds	72	120	96	144	1	1	0	0	0	0	0	0	Bright Armor Level 3\\Increases an ally's defense with glowing divine protection.
0x8B04	CAST	0	Shining Armor	NONE	WIS	7	NONE	0	FRIEND	0	16	0	1320	40	120	200	150	FIRE1	BrightArmor4.esf	NULL	16000	0	skicon01.dds	72	120	96	144	1	1	0	0	0	0	0	0	Bright Armor Level 4\\Increases an ally's defense with glowing divine protection.
0x8B04	CAST	0	God's Gaze	NONE	WIS	7	NONE	0	FRIEND	0	16	0	2240	40	160	200	150	FIRE1	BrightArmor4.esf	NULL	20000	0	skicon01.dds	72	120	96	144	1	1	0	0	0	0	0	0	Bright Armor Level 5\\Increases an ally's defense with glowing divine protection.
0x8B06	INSTANCE	0	Sacrament	NONE	WIS	8	NONE	0	FRIEND	0	12	0	0	40	0	0	0	FIRE2	ManaFlow1.esf	NULL	24000	0	skicon01.dds	120	48	144	72	1	1	0	0	0	0	0	0	Sacrament cÊp ®é 1\\ChuyÓn mét l­îng MP tõ\\m×nh sang ®ång minh.
0x8B06	INSTANCE	0	Absolve	NONE	WIS	8	NONE	0	FRIEND	0	12	0	240	40	0	0	0	FIRE2	ManaFlow2.esf	NULL	24000	0	skicon01.dds	120	48	144	72	1	1	0	0	0	0	0	0	Sacrament cÊp ®é 2\\ChuyÓn mét l­îng MP tõ\\m×nh sang ®ång minh.
0x8B06	INSTANCE	0	Anoint	NONE	WIS	8	NONE	0	FRIEND	0	12	0	480	40	0	0	0	FIRE2	ManaFlow3.esf	NULL	24000	0	skicon01.dds	120	48	144	72	1	1	0	0	0	0	0	0	Sacrament cÊp ®é 3\\ChuyÓn mét l­îng MP tõ\\m×nh sang ®ång minh.
0x8B06	INSTANCE	0	Consecrate	NONE	WIS	8	NONE	0	FRIEND	0	12	0	720	40	0	0	0	FIRE2	ManaFlow4.esf	NULL	24000	0	skicon01.dds	120	48	144	72	1	1	0	0	0	0	0	0	Sacrament cÊp ®é 4\\ChuyÓn mét l­îng MP tõ\\m×nh sang ®ång minh.
0x8B06	INSTANCE	0	Glorify	NONE	WIS	8	NONE	0	FRIEND	0	12	0	960	40	0	0	0	FIRE2	ManaFlow4.esf	NULL	24000	0	skicon01.dds	120	48	144	72	1	1	0	0	0	0	0	0	Sacrament cÊp ®é 5\\ChuyÓn mét l­îng MP tõ\\m×nh sang ®ång minh.
0x8B07	INSTANCE	0	Manaburn I	NONE	WIS	7	NONE	0	ENEMY	0	16	0	0	40	0	0	0	FIRE1	ManaFlow1.esf	NULL	24000	0	skicon01.dds	72	168	96	192	1	1	0	1	0	0	0	0	Manaburn Level 1\\Give MP to others by using mana.
0x8B07	INSTANCE	0	Manaburn II	NONE	WIS	7	NONE	0	ENEMY	0	16	0	240	40	0	0	0	FIRE1	ManaFlow2.esf	NULL	24000	0	skicon01.dds	72	168	96	192	1	1	0	1	0	0	0	0	Manaburn Level 2\\Give MP to others by using mana.
0x8B07	INSTANCE	0	Manaburn III	NONE	WIS	7	NONE	0	ENEMY	0	16	0	480	40	0	0	0	FIRE1	ManaFlow3.esf	NULL	24000	0	skicon01.dds	72	168	96	192	1	1	0	1	0	0	0	0	Manaburn Level 3\\Give MP to others by using mana.
0x8B07	INSTANCE	0	Manaburn IV	NONE	WIS	7	NONE	0	ENEMY	0	16	0	720	40	0	0	0	FIRE1	ManaFlow4.esf	NULL	24000	0	skicon01.dds	72	168	96	192	1	1	0	1	0	0	0	0	Manaburn Level 4\\Give MP to others by using mana.
0x8B07	INSTANCE	0	Manaburn V	NONE	WIS	7	NONE	0	ENEMY	0	16	0	960	40	0	0	0	FIRE1	ManaFlow4.esf	NULL	24000	0	skicon01.dds	72	168	96	192	1	1	0	1	0	0	0	0	Manaburn Level 5\\Give MP to others by using mana.
0x8C01	INSTANCE	1	Resurrect	NONE	NONE	0	NONE	0	FRDEAD	0	20	0	8000	0	0	0	0	FIRE1	Resurrection.esf	NULL	80000	0	skicon01.dds	24	168	48	192	1	1	0	0	0	0	0	0	Cleric CLASS SKILL\\Recalls the soul of a fallen ally to its body.
0x8C02	INSTANCE	0	Dazzle	NONE	WIS	8	NONE	0	ENEMY	0	0	5	0	40	0	0	0	FIRE2	Dazle1.esf	NULL	24000	0	skicon01.dds	144	48	168	72	0	0	0	1	0	0	0	0x8C05	Dazzle Level 1\\Summons holy light to stun enemies close to the caster. Unaffected by Mana Shield or Flexibility.
0x8C02	INSTANCE	0	Daze	NONE	WIS	8	NONE	0	ENEMY	0	0	6	240	40	0	0	0	FIRE2	Dazle2.esf	NULL	24000	0	skicon01.dds	144	48	168	72	0	0	0	1	0	0	0	0x8C05	Dazzle Level 2\\Summons holy light to stun enemies close to the caster. Unaffected by Mana Shield or Flexibility.
0x8C02	INSTANCE	0	Stun	NONE	WIS	8	NONE	0	ENEMY	0	0	7	480	40	0	0	0	FIRE2	Dazle3.esf	NULL	24000	0	skicon01.dds	144	48	168	72	0	0	0	1	0	0	0	0x8C05	Dazzle Level 3\\Summons holy light to stun enemies close to the caster. Unaffected by Mana Shield or Flexibility.
0x8C02	INSTANCE	0	Blind	NONE	WIS	8	NONE	0	ENEMY	0	0	8	720	40	0	0	0	FIRE2	Dazle4.esf	NULL	24000	0	skicon01.dds	144	48	168	72	0	0	0	1	0	0	0	0x8C05	Dazzle Level 4\\Summons holy light to stun enemies close to the caster. Unaffected by Mana Shield or Flexibility.
0x8C02	INSTANCE	0	Enrapture	NONE	WIS	8	NONE	0	ENEMY	0	0	9	960	40	0	0	0	FIRE2	Dazle4.esf	NULL	24000	0	skicon01.dds	144	48	168	72	0	0	0	1	0	0	0	0x8C05	Dazzle Level 5\\Summons holy light to stun enemies close to the caster. Unaffected by Mana Shield or Flexibility.
0x8C03	CAST	0	Heal	NONE	WIS	8	NONE	0	FRIEND	0	20	0	0	40	0	0	150	FIRE1	CureWounds1.esf	NULL	4000	0	skicon01.dds	96	120	120	144	1	1	0	0	0	0	0	0	Heal Level 1\\Mends an ally's wounds.
0x8C03	CAST	0	Cure	NONE	WIS	8	NONE	0	FRIEND	0	20	0	200	40	40	200	150	FIRE1	CureWounds2.esf	E_CureWounds2.esf	4000	0	skicon01.dds	96	120	120	144	1	1	0	0	0	0	0	0	Heal Level 2\\Mends an ally's wounds and dispels foul enchantments.
0x8C03	CAST	0	Rejuvenate	NONE	WIS	8	NONE	0	FRIEND	0	20	10	640	40	80	200	150	FIRE1	CureWounds3.esf	E_CureWounds3.esf	8000	0	skicon01.dds	96	120	120	144	1	1	0	0	0	0	0	0	Heal Level 3\\Heals multiple allies around a target.
0x8C03	CAST	0	Rehabilitate	NONE	WIS	8	NONE	0	FRIEND	0	20	10	1320	40	120	200	150	FIRE1	CureWounds4.esf	E_CureWounds4.esf	12000	0	skicon01.dds	96	120	120	144	1	1	0	0	0	0	0	0	Heal Level 4\\Heals multiple allies and dispels foul enchantments around a target.
0x8C03	CAST	0	New Life	NONE	WIS	8	NONE	0	FRIEND	0	20	10	2240	40	160	200	150	FIRE1	CureWounds4.esf	E_CureWounds4.esf	16000	0	skicon01.dds	96	120	120	144	1	1	0	0	0	0	0	0	Heal Level 5\\Heals multiple allies and dispels foul enchantments around a target.
